paper_id,priority_score,reasons,in_top_n,has_any_section,has_primary_section,eligible_pdf,last_attempt_outcome,last_attempt_ts,retry_class,retry_priority,access_strategy,publication_year,title,source_url,doi,arxiv_id,openalex_id,s2_paper_id
01KS6V28BF59JYTF7SZQCN8XXD,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Finite size mediated radiative coupling of lasing plasmonic bound state in continuum,https://arxiv.org/pdf/2206.05011.pdf,,2206.05011,,704c804929e3a72c41887a8827b1109a5d8768c9
01KS6V2AVWJ590NTCZSGC7MK2W,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,High-Q Resonances Governed by the Quasi-Bound States in the Continuum in All-Dielectric Metasurfaces,https://arxiv.org/pdf/2206.07935.pdf,10.29026/oea.2021.200030,2206.07935,W3175172792,af91b9eb690877a37c1d5a56d64e5d96cdf5c8d7
01KS6V2BGR0N6D42DZPP90Q6HC,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Giant modulation of optical nonlinearity by Floquet engineering,https://arxiv.org/pdf/2206.08385.pdf,10.1038/s41586-021-04051-8,2206.08385,W4200457643,6ab3415c1152dc368d3085c4b5133bfc9dace353
01KS6V2C41DE233DHTZ0JK2S3F,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,"Fast unified reconstruction algorithm for conventional, phase-contrast and diffraction tomography",https://arxiv.org/pdf/2206.09151.pdf,10.1364/JOSAA.468350,2206.09151,W4308018581,e598674d47051a0982e24095dc5efe37a8ab2958
01KS6V2CAVBXFEGSB91VH7749Y,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Theoretical comparison of real-time feedback-driven single-particle tracking techniques,https://arxiv.org/pdf/2207.02210.pdf,10.1063/5.0096729,2207.02210,W4284887728,3735fe4a7368bf2a090fa60c09204eef0b5e7dea
01KS6V2CNZ2J4YKWR8CCC4YVDK,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Theory of Radiation Pressure on a Diffractive Solar Sail,https://arxiv.org/pdf/2206.10052.pdf,10.1364/JOSAB.468588,2206.10052,W4283322941,9c2c46d79e4164699f494408e1d77baa0b4e7124
01KS6V2CPHMWA3NQQ313QFPR84,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Theoretical and Experimental Studies on Steady-state Microbunching,https://arxiv.org/pdf/2206.10141.pdf,10.1007/978-981-99-5800-9,2206.10141,W4387017384,0118778effb3f12b74aa2428b0a33e2173419794
01KS6V2CQ2B5P2AV4AHQR5B7TG,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Diffractive Interconnects: All-Optical Permutation Operation Using Diffractive Networks,https://arxiv.org/pdf/2206.10152.pdf,10.1515/nanoph-2022-0358,2206.10152,W4283313024,7e610be39d945a2ac2ad1afe66fefe66915511f0
01KS6V2GTHYR75DFPA2T95N817,13.0,future edge target|future_endpoint,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Versatile tuning of Kerr soliton microcombs in crystalline microresonators,https://arxiv.org/pdf/2206.13782.pdf,10.1038/s42005-022-01118-4,2206.13782,W4283732299,8a46b3662229ec84fa94b0706517e8f7913c4db1
01KS6V2ZD7NK16WD8F3WA1BJX0,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Laser Direct Writing of Visible Spin Defects in Hexagonal Boron Nitride for Applications in Spin-Based Technologies,https://arxiv.org/pdf/2207.00714.pdf,10.1021/acsanm.3c01047,2207.00714,W4361222340,fcb8ab124f0b04c0d2a1380cb30a58927f79b37e
01KS6V31P6Q43M9HPFNCTCJ2FQ,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Cherenkov radiation and scattering of external dispersive waves by two-color solitons,https://arxiv.org/pdf/2207.03541.pdf,10.1103/PhysRevA.106.053514,2207.03541,W4309680809,727c21aa1ef3d9807fa9c90fe1a8ad09cc6e8343
01KS6V34MXRDTFHGX4QKS2WY8C,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Optical Properties of Chiral Three-Dimensional Photonic Crystals made from Semiconductors,https://arxiv.org/pdf/2207.07277.pdf,10.1103/PhysRevB.107.165307,2207.07277,W4366682165,4366f1923b1442391d99cfc829ea4b5a0544078d
01KS6V39GX3FM1M9G513Z36GG9,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Linear response theory of open systems with exceptional points,https://arxiv.org/pdf/2207.12728.pdf,10.1038/s41467-022-30715-8,2207.12728,W4281630373,c4e22c01cc58b8d4f17eae5f18f11f3394940c53
01KS6V3BCP1KT6V41NRS8Q6D5T,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,D-Flat: A Differentiable Flat-Optics Framework for End-to-End Metasurface Visual Sensor Design,https://arxiv.org/pdf/2207.14780.pdf,,2207.14780,,14b544e6c0c8c4fc76fd27bce7c217d2ea9964b7
01KS6V3BHGXA9SJQ3YV5E11E6F,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Precision Measurement of the Excited State Landé g-factor and Diamagnetic Shift of the Cesium D$_{2}$ Line,https://arxiv.org/pdf/2208.00077.pdf,10.1103/PhysRevX.13.021036,2208.00077,W4381433758,593d25c417ec1d8284120ce32ea910d22d457e6e
01KS6V3Q4DM66K0C7PN5MZ3F7B,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Frequency-stable robust wireless power transfer based on high-order pseudo-Hermitian physics,https://arxiv.org/pdf/2208.00633.pdf,10.1103/PhysRevLett.130.077202,2208.00633,W4321111287,2ea89035f8de50a10048ea088ddee6f9970ea090
01KS6V3QBR17P59DNZ00K2VVZA,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Triggerless data acquisition in asynchronous optical-sampling terahertz time-domain spectroscopy based on dual-comb system,https://arxiv.org/pdf/2208.00764.pdf,10.1364/OE.472192,2208.00764,W4297193069,9e9d1a5f8d4760ccc401ba97d1c32b269f753a8d
01KS6V42KZ176A10G6CCNSXBY1,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Electrically Driven Thermal Infrared Metasurface with Narrowband Emission,https://arxiv.org/pdf/2208.10484.pdf,10.1063/5.0116880,2208.10484,W4297494481,0f0972a343c9fa5770484f45a9dca0ea443df3e2
01KS6V4KR9EMACZE108EXV33RF,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,On-fiber high-resolution photonic nanojets via high refractive index dielectrics,https://arxiv.org/pdf/2209.00674.pdf,10.1364/OE.474894,2209.00674,W4304789593,7c6b19b8edc1356e2b75749a48cf6d2ae375d883
01KS6V4MATA4EYA0KNVVC3D8GN,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Optical Rectification and Electro-Optic Sampling in Quartz,https://arxiv.org/pdf/2209.01153.pdf,10.1364/OE.480339,2209.01153,W4322506468,c9188e38a711ea88d71613c3d9bb8da021dedd89
01KS6V4MBZXXWC7Z7Z6TS4X06Z,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Radiation forces and confinement of neutral particles into the pulse envelope. New regime of collision ionization,https://arxiv.org/pdf/2209.01202.pdf,10.1016/j.ijleo.2022.169943,2209.01202,W4294838557,ae2930beefeaec11c9f969e960c7f1a320706b22
01KS6V4MFY2CBZFVXD7V77GSS8,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Spatially multiplexed dielectric tensor tomography,https://arxiv.org/pdf/2209.01483.pdf,10.1364/OL.474969,2209.01483,W4308204464,807d069dc650b2386d779e6190c2bb95175c2eeb
01KS6V4MX14EW8G5SYFVZSN3HV,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Strong light-matter interaction with self-hybridized bound states in the continuum in monolithic van der Waals metasurfaces,https://arxiv.org/pdf/2209.01944.pdf,10.1038/s41563-023-01580-7,2209.01944,W4381686655,55f51cbd5e57af33b11eed3cc7f56abf3688b5bb
01KS6V4SS3V7MNHNYBV63GDKEM,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,High-speed scanless entire bandwidth mid-infrared chemical imaging,https://arxiv.org/pdf/2209.06372.pdf,10.1038/s41467-023-39628-6,2209.06372,W4383068819,bdcb47cee85d2cb279e9a08be0d396c48608fb7c
01KS6V4TP1BX176C3FWWKG95XT,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,3D-Patterned Inverse-Designed Mid-Infrared Metaoptics,https://arxiv.org/pdf/2209.07553.pdf,10.1038/s41467-023-38258-2,2209.07553,W4376643593,a384cabf227bb66b614f07f42f158928569e02f7
01KS6V4VNV29BRJFN67MS2GMJR,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Molecular chirality and its monitoring by ultrafast X-ray pulses,https://arxiv.org/pdf/2209.08808.pdf,10.1021/acs.chemrev.2c00115,2209.08808,W4296567749,bfb0e7deacfc4135d2909a3a5f8b684c95825ca2
01KS6V4XN1AFM43BJYHZCN2265,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Reflectionless Programmable Signal Routers,https://arxiv.org/pdf/2209.11991.pdf,10.1126/sciadv.adf0323,2209.11991,W4318039509,26c20c3e8cf20360b0acabcf1ab9d667394f2c9d
01KS6V4XW58STMHAFFGYQNRGQJ,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Coulomb-correlated electron number states in a transmission electron microscope beam,https://arxiv.org/pdf/2209.12300.pdf,10.1038/s41567-023-02067-7,2209.12300,W4381684613,366e7c91909de509b3fed722c9e6221ed7ffef79
01KS6V4YRVW51PR7XW3RJYFS7J,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Passive Non-line-of-sight Imaging for Moving Targets with an Event Camera,https://arxiv.org/pdf/2209.13300.pdf,10.3788/COL202321.061103,2209.13300,W4379466080,15d2239c63d19cea6bc90b9c411351c67c37a40a
01KS6V4ZNRGAT0CG5HZPTMVQTR,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Simultaneous ground-state cooling of two mechanical modes of a levitated nanoparticle,https://arxiv.org/pdf/2209.15326.pdf,10.1038/s41567-023-01956-1,2209.15326,W4323309987,bfb1bc8ebb046a3906593e1ab4ca93bade1a8698
01KS6V5BNMFRSZ4RBPFPQKPMR3,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Gate-tunable negative refraction of mid-infrared polaritons,https://arxiv.org/pdf/2210.00147.pdf,10.1126/science.adf1251,2210.00147,W4319821962,f1efe32767daba1774d8d174e0e99164960ccf96
01KS6V5BRSD9E9D2B9JWHDZB4J,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Deterministic Laser Writing of Spin Defects in Nanophotonic Cavities,https://arxiv.org/pdf/2210.00177.pdf,10.1038/s41563-023-01544-x,2210.00177,W4367176898,ce91276a898d7d125e4d860b4a80d11dcc686d9a
01KS6V5BVRPTAFNVVMTKH4GB84,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,High Q-Factor Silicon Nitride Nanomechanical Resonators Fabricated by Maskless Femtosecond Laser Micro-machining,https://arxiv.org/pdf/2210.00290.pdf,10.1116/5.0124150,2210.00290,W4323042065,892ac0891baf06e7cc4fde53ff5dec82dcaddba6
01KS6V5D1W9Q8W9ZG8GF3SDY0R,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,"Linear and angular momenta of photons in the context of ""which path"" experiments of quantum mechanics",https://arxiv.org/pdf/2210.01890.pdf,10.1117/12.2632866,2210.01890,W4303449134,a923f6c980bd13ae1fd28661eaf635dd80a898b2
01KS6V5EG4ZAZEYZTTX5W09FK0,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,"Spin-1 photons, spin-1/2 electrons, Bell's inequalities, and Feynman's special perspective on quantum mechanics",https://arxiv.org/pdf/2210.03365.pdf,10.1117/12.2633646,2210.03365,W4300817728,f98d7c618ca4d723b6cf8f2261c90478a30837ce
01KS6V5GF0G2NBY1PNYHWVY4ET,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Pound-Drever-Hall locking scheme free from Trojan operating points,https://arxiv.org/pdf/2210.05501.pdf,10.1063/5.0130508,2210.05501,W4305033125,212d271bd3eb9642e9f2dda62e7948447a80cf6f
01KS6V5J7HQP89QV5RDSCWXXP2,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,End-to-end joint optimization of metasurface and image processing for compact snapshot hyperspectral imaging,https://arxiv.org/pdf/2210.07684.pdf,10.1016/j.optcom.2022.129154,2210.07684,W4309869319,0eb53aebe2e86351cd83295b94868f5d212b28f8
01KS6V5JD5X8K40KBK331JFCS2,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Ionization dynamics and damage conditions for transparent materials irradiated with Mid-Infrared femtosecond pulses,https://arxiv.org/pdf/2210.07790.pdf,10.1063/5.0130934,2210.07790,W4317745947,67b11d25711eec65abd28ca9c79b8648d5b866bb
01KS6V5K0HT0TSH0VSS1AFJ7GN,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Fast interrogation wavelength tuning for all-optical photoacoustic imaging,https://arxiv.org/pdf/2210.08592.pdf,10.1364/OE.476747,2210.08592,W4308001132,9195770abc198740981ce41a7b69877ac50925c1
01KS6V5N17R597ZE08WEBHRVYK,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Roadmap on spatiotemporal light fields,https://arxiv.org/pdf/2210.11273.pdf,10.1088/2040-8986/ace4dc,2210.11273,W4383314869,ed33e8a5af15bd9a09e52dfb17294a5030dbc601
01KS6V67MAE6V708RF1DBT9A4E,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Two-color pulse compounds in waveguides with a zero-nonlinearity point,https://arxiv.org/pdf/2211.00530.pdf,10.1364/OL.479662,2211.00530,W4311986551,
01KS6V68JV8JZMDEM818D7GMKF,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Integrated Photonic Tensor Processing Unit for a Matrix Multiply: a Review,https://arxiv.org/pdf/2211.01476.pdf,10.1109/JLT.2023.3269957,2211.01476,W4367728766,c22c39fa3d7cf1e1cff55a6e1fc38fb478bd0b47
01KS6V68Y675GDNA68YDDMZ4R8,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,"Extremely Narrow, Sharp-Peaked Resonances at the Edge of the Continuum",https://arxiv.org/pdf/2211.01997.pdf,10.1103/PhysRevA.107.L061501,2211.01997,W4379881043,886960ecf6131a4f7b17446e69db00633c61632c
01KS6V6A56P6R61GKTTBXAMPB5,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Onset of Bloch oscillations in the almost-strong-field regime,https://arxiv.org/pdf/2211.03399.pdf,10.1038/s41467-022-35401-3,2211.03399,W4311316459,9641f0a0cc2eacc6b50c1dc8843d361ae6379690
01KS6V6ACKRBHMAWBVFFQEMN9Q,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Optimizing illumination patterns for classical ghost imaging,https://arxiv.org/pdf/2211.03792.pdf,10.1103/PhysRevA.107.023524,2211.03792,W4322494960,93879db86275dd91fbf53c77ea838f3a8946e3a2
01KS6V6HWGQCW3H6XJS1EBW39W,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Directional dark-field retrieval with single-grid x-ray imaging,https://arxiv.org/pdf/2211.11757.pdf,10.1364/OE.480031,2211.11757,W4327732549,1d258cecbea169676be60f46890316358ff0e501
01KS6V6HYJXJZM15DYENY7AH9J,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Wide-field fluorescence lifetime imaging of neuron spiking and sub-threshold activity in vivo,https://arxiv.org/pdf/2211.11229.pdf,10.1126/science.adf9725,2211.11229,W4381613120,8fc0946f899b3249425ac238b2cc297752f24c85
01KS6V6KVCJED28GN86GA5Q950,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Noncontact frictional force between surfaces by peristaltic permittivity modulation,https://arxiv.org/pdf/2211.13510.pdf,10.1103/PhysRevA.107.063501,2211.13510,W4379056181,96d5f820b3329361f4305f2c637808d1987becc2
01KS6V71VZH2Z3ERS2CNT5V5AJ,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Lasing at a Stationary Inflection Point,https://arxiv.org/pdf/2212.00191.pdf,10.1364/OME.481906,2212.00191,W4360868833,7797b170e724fa0aeba1c3046475d82b7332d97d
01KS6V74W3ANY3JF0JRGZQ010P,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Cavity Light-Matter Entanglement through Quantum Fluctuations,https://arxiv.org/pdf/2212.03011.pdf,10.1103/PhysRevLett.131.023601,2212.03011,W4384197551,646bdc3f10c5a232f64f9fd09c6c97b0586baf9b
01KS6V762BX9AH5YH5HB6469BS,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Terahertz photoconductivity in bilayer graphene transistors: evidence for tunneling at gate-induced junctions,https://arxiv.org/pdf/2212.04378.pdf,10.1021/acs.nanolett.2c04119,2212.04378,W4312093890,6826e9379594d9dcbaa274db59b139af413c4c85
01KS6V782BWK6CX3XFQX82F2T8,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,"High-power, low-phase-noise, frequency-agile laser system for delivering fiber-noise-cancelled pulses for Strontium clock atom interferometry",https://arxiv.org/pdf/2212.06298.pdf,10.1364/OL.493098,2212.06298,W4382055484,485f328b53294b773e9e64765183907c4d763e52
01KS6V792S8X47D1ZX8GWPETYS,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2022,Modulation and Switching Architecture Performances for Frequency Up-conversion of Complex-Modulated Data Signals based on a SOA-MZI Photonic Sampling Mixer,https://arxiv.org/pdf/2302.01290.pdf,10.1109/JLT.2020.3011577,2302.01290,W3044640326,e7d8a0ceeb4fbfd45319d767f2c8fd79767a1231
